year,month,group_center,refer_point1,refer_point2,refer_point3,refer_point4,group
2016,6,13.0,24.0,8.0,9.0,13.0,3
2016,7,8.0,23.0,6.0,5.0,13.0,3
2016,8,11.0,25.0,2.0,9.0,11.0,3
2016,9,9.0,18.0,13.0,4.0,24.0,3
2016,10,12.0,16.0,12.0,7.0,24.0,3
2016,11,12.0,36.0,8.0,3.0,15.0,3
2016,12,10.0,34.0,5.0,7.0,19.0,3
2017,1,10.0,17.0,7.0,2.0,12.0,3
2017,2,6.0,12.0,8.0,2.0,11.0,3
2017,3,13.0,25.0,3.0,4.0,21.0,3
2017,4,22.0,25.0,14.0,8.0,11.0,3
2017,5,8.0,21.0,4.0,1.0,22.0,3
2017,6,15.0,15.0,13.0,5.0,26.0,3
2017,7,7.0,12.0,7.0,6.0,23.0,3
2017,8,8.0,29.0,8.0,6.0,21.0,3
2017,9,11.0,25.0,22.0,5.0,15.0,3
2017,10,13.0,38.0,10.0,2.0,16.0,3
2017,11,6.0,25.0,8.0,2.0,15.0,3
2017,12,9.0,15.0,1.0,8.0,15.0,3
2018,1,17.0,22.0,8.0,7.0,13.0,3
2018,2,2.0,12.0,3.0,1.0,11.0,3
2018,3,18.0,31.0,12.0,9.0,17.0,3
2018,4,16.0,46.0,5.0,11.0,17.0,3
2018,5,13.0,40.0,5.0,7.0,21.0,3
2018,6,27.0,44.0,4.0,11.0,36.0,3
2018,7,16.0,40.0,11.0,6.0,20.0,3
2018,8,21.0,46.0,5.0,9.0,19.0,3
2018,9,15.0,52.0,3.0,6.0,16.0,3
2018,10,5.0,52.0,10.0,3.0,9.0,3
2018,11,14.0,29.0,5.0,3.0,26.0,3
2018,12,16.0,27.0,14.0,3.0,16.0,3
2019,1,13.0,38.0,13.0,7.0,20.0,3
2019,2,8.0,28.0,5.0,5.0,12.0,3
2019,3,12.0,58.0,10.0,14.0,12.0,3
2019,4,16.0,53.0,5.0,2.0,15.0,3
2019,5,17.0,56.0,10.0,5.0,22.0,3
2019,6,22.0,37.0,3.0,11.0,17.0,3
2019,7,20.0,60.0,8.0,9.0,28.0,3
2019,8,13.0,63.0,12.0,2.0,18.0,3
2019,9,14.0,37.0,6.0,7.0,26.0,3
2019,10,19.0,41.0,10.0,9.0,22.0,3
2019,11,15.0,30.0,12.0,7.0,24.0,3
2019,12,12.0,25.0,6.0,6.0,21.0,3
2020,1,10.0,10.0,3.0,6.0,16.0,3
2020,2,8.0,21.0,11.0,7.0,14.0,3
2020,3,13.0,34.0,6.0,7.0,28.0,3
2020,4,15.0,18.0,6.0,5.0,24.0,3
2020,5,20.0,33.0,18.0,10.0,30.0,3
2020,6,26.0,41.0,13.0,9.0,31.0,3
2020,7,31.0,22.0,16.0,3.0,21.0,3
2020,8,23.0,33.0,10.0,8.0,22.0,3
2020,9,13.0,28.0,11.0,6.0,26.0,3
2020,10,17.0,32.0,5.0,7.0,26.0,3
2020,11,19.0,49.0,6.0,6.0,15.0,3
2020,12,18.0,64.0,16.0,5.0,23.0,3
2021,1,11.0,21.0,5.0,3.0,31.0,3
2021,2,3.0,19.0,4.0,0.0,10.0,3
2021,3,20.0,36.0,13.0,4.0,33.0,3
2021,4,19.0,29.0,12.0,11.0,35.0,3
2021,5,9.0,12.0,10.0,5.0,29.0,3
2021,6,12.0,9.0,11.0,9.0,28.0,3
2021,7,10.0,14.0,14.0,5.0,39.0,3
2021,8,19.0,26.0,11.0,5.0,27.0,3
2021,9,17.0,15.0,6.0,5.0,46.0,3
2021,10,5.0,17.0,8.0,5.0,28.0,3
2021,11,14.0,20.0,7.0,8.0,15.0,3
2021,12,14.0,20.0,10.0,5.0,21.0,3
2022,1,17.0,15.0,3.0,8.0,22.0,3
2022,2,13.0,10.0,6.0,3.0,13.0,3
2022,3,21.0,37.0,4.0,4.0,19.0,3
2012,7,12.0,40.0,19.0,5.0,13.0,4
2012,8,22.0,61.0,28.0,10.0,17.0,4
2012,9,21.0,48.0,21.0,6.0,17.0,4
2012,10,24.0,49.0,28.0,17.0,20.0,4
2012,11,28.0,47.0,35.0,10.0,15.0,4
2012,12,68.0,56.0,39.0,21.0,38.0,4
2013,1,26.0,45.0,21.0,19.0,18.0,4
2013,2,20.0,36.0,24.0,7.0,13.0,4
2013,3,23.0,52.0,18.0,19.0,26.0,4
2013,4,30.0,46.0,32.0,20.0,26.0,4
2013,5,39.0,50.0,35.0,16.0,29.0,4
2013,6,18.0,39.0,26.0,19.0,31.0,4
2013,7,28.0,30.0,44.0,25.0,22.0,4
2013,8,11.0,36.0,33.0,12.0,22.0,4
2013,9,17.0,17.0,21.0,14.0,20.0,4
2013,10,24.0,23.0,27.0,12.0,18.0,4
2013,11,15.0,19.0,29.0,15.0,15.0,4
2013,12,22.0,28.0,35.0,10.0,23.0,4
2014,1,13.0,11.0,11.0,7.0,7.0,4
2014,2,3.0,13.0,6.0,1.0,4.0,4
2014,3,12.0,23.0,16.0,14.0,17.0,4
2014,4,9.0,17.0,20.0,5.0,6.0,4
2014,5,12.0,27.0,12.0,9.0,11.0,4
2014,6,7.0,12.0,17.0,13.0,18.0,4
2014,7,4.0,11.0,20.0,8.0,7.0,4
2014,8,10.0,16.0,9.0,4.0,14.0,4
2014,9,9.0,18.0,11.0,3.0,11.0,4
2014,10,7.0,11.0,15.0,7.0,10.0,4
2014,11,9.0,8.0,17.0,7.0,6.0,4
2014,12,20.0,7.0,20.0,4.0,7.0,4
2015,1,7.0,5.0,3.0,5.0,3.0,4
2015,2,2.0,1.0,2.0,5.0,5.0,4
2015,3,11.0,1.0,8.0,2.0,4.0,4
2015,4,8.0,5.0,10.0,7.0,13.0,4
2015,5,4.0,7.0,9.0,3.0,5.0,4
2015,6,4.0,5.0,5.0,6.0,3.0,4
2015,7,4.0,6.0,8.0,5.0,6.0,4
2015,8,4.0,1.0,6.0,2.0,5.0,4
2015,9,4.0,1.0,6.0,4.0,6.0,4
2015,10,10.0,3.0,12.0,9.0,4.0,4
2015,11,10.0,2.0,26.0,15.0,2.0,4
2015,12,10.0,4.0,12.0,10.0,11.0,4
2016,1,5.0,5.0,8.0,4.0,4.0,4
2016,2,1.0,5.0,6.0,6.0,2.0,4
2016,3,3.0,4.0,4.0,9.0,3.0,4
2016,4,2.0,2.0,9.0,6.0,4.0,4
2016,5,7.0,3.0,6.0,5.0,4.0,4
2016,6,5.0,3.0,5.0,11.0,1.0,4
2016,7,4.0,1.0,6.0,7.0,2.0,4
2016,8,2.0,3.0,5.0,2.0,3.0,4
2016,9,15.0,6.0,17.0,3.0,2.0,4
2016,10,2.0,3.0,8.0,0.0,5.0,4
2016,11,8.0,9.0,6.0,5.0,6.0,4
2016,12,3.0,5.0,13.0,3.0,8.0,4
2017,1,9.0,6.0,4.0,5.0,2.0,4
2017,2,5.0,1.0,6.0,1.0,2.0,4
2017,3,5.0,7.0,8.0,2.0,4.0,4
2017,4,3.0,2.0,6.0,4.0,4.0,4
2017,5,8.0,3.0,8.0,2.0,4.0,4
2017,6,8.0,3.0,6.0,4.0,3.0,4
2017,7,8.0,3.0,5.0,3.0,8.0,4
2017,8,5.0,4.0,9.0,3.0,6.0,4
2017,9,9.0,4.0,3.0,6.0,2.0,4
2017,10,2.0,2.0,4.0,3.0,5.0,4
2017,11,7.0,8.0,10.0,6.0,6.0,4
2017,12,9.0,3.0,9.0,2.0,4.0,4
2018,1,9.0,3.0,11.0,2.0,5.0,4
2018,2,1.0,1.0,7.0,4.0,3.0,4
2018,3,9.0,9.0,13.0,3.0,10.0,4
2018,4,16.0,3.0,8.0,2.0,11.0,4
2018,5,13.0,10.0,21.0,10.0,7.0,4
2018,6,8.0,13.0,23.0,5.0,7.0,4
2018,7,17.0,8.0,10.0,8.0,5.0,4
2018,8,11.0,4.0,12.0,6.0,6.0,4
2018,9,9.0,9.0,9.0,4.0,4.0,4
2018,10,11.0,14.0,23.0,3.0,3.0,4
2018,11,11.0,10.0,17.0,4.0,7.0,4
2018,12,7.0,6.0,18.0,6.0,3.0,4
2019,1,16.0,8.0,14.0,2.0,11.0,4
2019,2,8.0,3.0,4.0,2.0,3.0,4
2019,3,16.0,12.0,11.0,5.0,6.0,4
2019,4,22.0,13.0,15.0,9.0,13.0,4
2019,5,12.0,7.0,27.0,7.0,4.0,4
2019,6,15.0,13.0,24.0,3.0,3.0,4
2019,7,16.0,39.0,31.0,5.0,0.0,4
2019,8,16.0,40.0,31.0,3.0,11.0,4
2019,9,13.0,44.0,13.0,6.0,2.0,4
2019,10,20.0,50.0,40.0,13.0,7.0,4
2019,11,13.0,38.0,14.0,9.0,6.0,4
2019,12,33.0,72.0,34.0,8.0,7.0,4
2020,1,20.0,58.0,20.0,3.0,2.0,4
2020,2,24.0,148.0,46.0,9.0,2.0,4
2020,3,28.0,182.0,44.0,7.0,5.0,4
2020,4,15.0,89.0,34.0,8.0,5.0,4
2020,5,38.0,167.0,33.0,12.0,7.0,4
2020,6,36.0,131.0,26.0,9.0,9.0,4
2020,7,68.0,113.0,33.0,16.0,10.0,4
2020,8,57.0,83.0,10.0,11.0,16.0,4
2020,9,50.0,133.0,11.0,3.0,15.0,4
2020,10,24.0,55.0,25.0,15.0,12.0,4
2020,11,35.0,6.0,41.0,15.0,19.0,4
2020,12,14.0,1.0,17.0,17.0,9.0,4
2021,1,19.0,3.0,28.0,8.0,16.0,4
2021,2,4.0,0.0,10.0,3.0,9.0,4
2021,3,21.0,2.0,25.0,8.0,19.0,4
2021,4,20.0,3.0,25.0,12.0,12.0,4
2021,5,21.0,3.0,18.0,18.0,14.0,4
2021,6,9.0,0.0,17.0,25.0,7.0,4
2021,7,14.0,1.0,14.0,26.0,4.0,4
2021,8,11.0,3.0,10.0,18.0,4.0,4
2021,9,27.0,4.0,9.0,13.0,13.0,4
2021,10,22.0,2.0,13.0,10.0,11.0,4
2021,11,8.0,3.0,30.0,11.0,10.0,4
2021,12,18.0,3.0,16.0,7.0,14.0,4
2022,1,10.0,1.0,18.0,10.0,2.0,4
2022,2,3.0,3.0,4.0,1.0,2.0,4
2022,3,5.0,1.0,14.0,6.0,12.0,4
2012,7,5.0,3.0,7.0,16.0,4.0,5
2012,8,11.0,3.0,5.0,49.0,6.0,5
2012,9,9.0,3.0,14.0,44.0,21.0,5
2012,10,19.0,7.0,12.0,64.0,16.0,5
2012,11,17.0,6.0,17.0,48.0,22.0,5
2012,12,28.0,4.0,24.0,89.0,22.0,5
2013,1,11.0,4.0,18.0,50.0,18.0,5
2013,2,20.0,2.0,15.0,26.0,13.0,5
2013,3,19.0,2.0,24.0,62.0,29.0,5
2013,4,15.0,4.0,13.0,50.0,10.0,5
2013,5,23.0,8.0,23.0,51.0,14.0,5
2013,6,23.0,7.0,25.0,39.0,24.0,5
2013,7,14.0,7.0,23.0,38.0,18.0,5
2013,8,26.0,10.0,19.0,33.0,12.0,5
2013,9,9.0,4.0,12.0,13.0,11.0,5
2013,10,15.0,3.0,11.0,39.0,15.0,5
2013,11,20.0,9.0,13.0,29.0,7.0,5
2013,12,14.0,10.0,11.0,24.0,13.0,5
2014,1,9.0,3.0,6.0,14.0,11.0,5
2014,2,11.0,4.0,3.0,19.0,15.0,5
2014,3,22.0,6.0,10.0,23.0,21.0,5
2014,4,16.0,6.0,12.0,11.0,36.0,5
2014,5,15.0,2.0,10.0,26.0,18.0,5
2014,6,12.0,3.0,8.0,19.0,14.0,5
2014,7,5.0,3.0,4.0,15.0,7.0,5
2014,8,6.0,2.0,5.0,14.0,5.0,5
2014,9,9.0,10.0,5.0,16.0,7.0,5
2014,10,8.0,3.0,2.0,16.0,4.0,5
2014,11,4.0,1.0,3.0,9.0,5.0,5
2014,12,10.0,0.0,5.0,21.0,15.0,5
2015,1,7.0,3.0,5.0,5.0,3.0,5
2015,2,2.0,3.0,2.0,3.0,2.0,5
2015,3,2.0,4.0,1.0,7.0,2.0,5
2015,4,8.0,3.0,6.0,8.0,7.0,5
2015,5,6.0,1.0,5.0,7.0,8.0,5
2015,6,6.0,1.0,10.0,11.0,6.0,5
2015,7,9.0,0.0,7.0,12.0,3.0,5
2015,8,8.0,0.0,4.0,10.0,2.0,5
2015,9,14.0,3.0,8.0,5.0,3.0,5
2015,10,7.0,3.0,4.0,10.0,2.0,5
2015,11,8.0,4.0,6.0,11.0,4.0,5
2015,12,4.0,1.0,4.0,7.0,4.0,5
2016,1,2.0,0.0,4.0,3.0,4.0,5
2016,2,4.0,0.0,0.0,3.0,2.0,5
2016,3,4.0,4.0,3.0,7.0,3.0,5
2016,4,0.0,3.0,1.0,7.0,2.0,5
2016,5,5.0,3.0,4.0,5.0,5.0,5
2016,6,0.0,1.0,3.0,0.0,6.0,5
2016,7,5.0,0.0,2.0,4.0,3.0,5
2016,8,3.0,0.0,1.0,5.0,2.0,5
2016,9,1.0,0.0,2.0,3.0,0.0,5
2016,10,2.0,3.0,8.0,1.0,8.0,5
2016,11,3.0,6.0,5.0,5.0,5.0,5
2016,12,2.0,1.0,1.0,6.0,2.0,5
2017,1,4.0,4.0,4.0,2.0,2.0,5
2017,2,3.0,0.0,1.0,1.0,2.0,5
2017,3,1.0,3.0,2.0,5.0,3.0,5
2017,4,0.0,0.0,3.0,2.0,7.0,5
2017,5,4.0,1.0,5.0,4.0,6.0,5
2017,6,7.0,1.0,2.0,1.0,8.0,5
2017,7,2.0,1.0,1.0,2.0,7.0,5
2017,8,4.0,1.0,5.0,15.0,2.0,5
2017,9,6.0,0.0,0.0,6.0,7.0,5
2017,10,10.0,1.0,3.0,7.0,4.0,5
2017,11,5.0,2.0,4.0,6.0,4.0,5
2017,12,2.0,3.0,2.0,3.0,6.0,5
2018,1,2.0,3.0,1.0,6.0,2.0,5
2018,2,1.0,0.0,3.0,4.0,0.0,5
2018,3,2.0,2.0,2.0,5.0,7.0,5
2018,4,7.0,5.0,6.0,10.0,5.0,5
2018,5,3.0,1.0,2.0,12.0,3.0,5
2018,6,2.0,1.0,2.0,5.0,5.0,5
2018,7,2.0,0.0,4.0,19.0,5.0,5
2018,8,3.0,2.0,5.0,12.0,2.0,5
2018,9,4.0,0.0,3.0,13.0,3.0,5
2018,10,1.0,0.0,2.0,8.0,3.0,5
2018,11,2.0,0.0,2.0,6.0,1.0,5
2018,12,2.0,1.0,3.0,8.0,3.0,5
2019,1,5.0,1.0,1.0,8.0,12.0,5
2019,2,0.0,0.0,0.0,6.0,8.0,5
2019,3,5.0,3.0,4.0,12.0,11.0,5
2019,4,4.0,1.0,4.0,16.0,2.0,5
2019,5,2.0,2.0,1.0,15.0,8.0,5
2019,6,0.0,0.0,1.0,11.0,8.0,5
2019,7,1.0,2.0,1.0,33.0,3.0,5
2019,8,4.0,0.0,5.0,32.0,0.0,5
2019,9,4.0,0.0,2.0,38.0,2.0,5
2019,10,4.0,1.0,4.0,40.0,1.0,5
2019,11,4.0,1.0,4.0,34.0,3.0,5
2019,12,8.0,0.0,4.0,34.0,1.0,5
2020,1,0.0,2.0,1.0,36.0,4.0,5
2020,2,3.0,0.0,3.0,87.0,8.0,5
2020,3,7.0,2.0,5.0,161.0,3.0,5
2020,4,12.0,5.0,6.0,75.0,2.0,5
2020,5,5.0,3.0,4.0,104.0,4.0,5
2020,6,8.0,2.0,5.0,124.0,1.0,5
2020,7,15.0,3.0,10.0,85.0,5.0,5
2020,8,13.0,3.0,6.0,54.0,1.0,5
2020,9,14.0,3.0,10.0,82.0,8.0,5
2020,10,7.0,3.0,4.0,43.0,6.0,5
2020,11,5.0,2.0,4.0,5.0,3.0,5
2020,12,13.0,0.0,7.0,6.0,2.0,5
2021,1,11.0,1.0,9.0,8.0,3.0,5
2021,2,2.0,0.0,3.0,4.0,0.0,5
2021,3,9.0,4.0,5.0,7.0,5.0,5
2021,4,12.0,3.0,8.0,9.0,0.0,5
2021,5,11.0,8.0,9.0,5.0,1.0,5
2021,6,4.0,5.0,8.0,2.0,2.0,5
2021,7,6.0,7.0,11.0,3.0,0.0,5
2021,8,5.0,5.0,9.0,4.0,2.0,5
2021,9,9.0,4.0,9.0,7.0,2.0,5
2021,10,2.0,1.0,9.0,3.0,1.0,5
2021,11,17.0,4.0,14.0,6.0,1.0,5
2021,12,8.0,1.0,6.0,3.0,1.0,5
2022,1,2.0,2.0,1.0,4.0,1.0,5
2022,2,3.0,3.0,2.0,2.0,1.0,5
2022,3,4.0,3.0,3.0,6.0,0.0,5
2012,7,7.0,9.0,1.0,1.0,3.0,6
2012,8,14.0,16.0,9.0,4.0,11.0,6
2012,9,12.0,16.0,9.0,5.0,6.0,6
2012,10,13.0,25.0,9.0,4.0,10.0,6
2012,11,9.0,14.0,13.0,4.0,11.0,6
2012,12,21.0,29.0,11.0,3.0,13.0,6
2013,1,7.0,16.0,10.0,1.0,6.0,6
2013,2,6.0,10.0,9.0,1.0,3.0,6
2013,3,11.0,28.0,9.0,8.0,7.0,6
2013,4,32.0,56.0,10.0,1.0,17.0,6
2013,5,11.0,31.0,21.0,14.0,14.0,6
2013,6,23.0,18.0,9.0,11.0,12.0,6
2013,7,15.0,27.0,16.0,11.0,12.0,6
2013,8,28.0,15.0,13.0,3.0,20.0,6
2013,9,18.0,13.0,11.0,5.0,9.0,6
2013,10,24.0,18.0,14.0,6.0,13.0,6
2013,11,36.0,20.0,27.0,6.0,13.0,6
2013,12,19.0,18.0,20.0,8.0,7.0,6
2014,1,7.0,9.0,12.0,7.0,8.0,6
2014,2,5.0,5.0,8.0,5.0,4.0,6
2014,3,14.0,11.0,7.0,5.0,4.0,6
2014,4,19.0,17.0,14.0,10.0,7.0,6
2014,5,7.0,11.0,6.0,4.0,8.0,6
2014,6,20.0,7.0,11.0,4.0,9.0,6
2014,7,13.0,10.0,7.0,8.0,9.0,6
2014,8,7.0,14.0,11.0,8.0,7.0,6
2014,9,6.0,9.0,10.0,4.0,6.0,6
2014,10,10.0,11.0,2.0,9.0,5.0,6
2014,11,7.0,11.0,5.0,1.0,4.0,6
2014,12,11.0,8.0,14.0,6.0,7.0,6
2015,1,10.0,4.0,4.0,11.0,1.0,6
2015,2,1.0,4.0,7.0,3.0,4.0,6
2015,3,15.0,9.0,5.0,3.0,11.0,6
2015,4,5.0,5.0,5.0,6.0,3.0,6
2015,5,7.0,10.0,5.0,2.0,7.0,6
2015,6,4.0,9.0,9.0,5.0,6.0,6
2015,7,5.0,5.0,5.0,2.0,6.0,6
2015,8,8.0,6.0,5.0,4.0,6.0,6
2015,9,7.0,3.0,2.0,4.0,4.0,6
2015,10,4.0,1.0,3.0,3.0,5.0,6
2015,11,7.0,5.0,6.0,0.0,2.0,6
2015,12,7.0,7.0,2.0,11.0,2.0,6
2016,1,0.0,1.0,0.0,0.0,1.0,6
2016,2,5.0,3.0,4.0,3.0,1.0,6
2016,3,6.0,5.0,3.0,4.0,4.0,6
2016,4,5.0,6.0,3.0,3.0,2.0,6
2016,5,6.0,3.0,2.0,5.0,4.0,6
2016,6,7.0,9.0,2.0,1.0,4.0,6
2016,7,2.0,4.0,5.0,0.0,0.0,6
2016,8,5.0,3.0,3.0,5.0,2.0,6
2016,9,1.0,5.0,3.0,2.0,1.0,6
2016,10,6.0,10.0,1.0,4.0,2.0,6
2016,11,1.0,4.0,5.0,1.0,0.0,6
2016,12,2.0,5.0,5.0,2.0,0.0,6
2017,1,7.0,2.0,7.0,5.0,0.0,6
2017,2,4.0,2.0,5.0,2.0,1.0,6
2017,3,7.0,2.0,8.0,2.0,0.0,6
2017,4,4.0,2.0,7.0,1.0,0.0,6
2017,5,6.0,4.0,7.0,1.0,2.0,6
2017,6,2.0,2.0,5.0,7.0,1.0,6
2017,7,2.0,3.0,1.0,1.0,1.0,6
2017,8,4.0,6.0,5.0,1.0,3.0,6
2017,9,6.0,17.0,4.0,0.0,6.0,6
2017,10,7.0,4.0,6.0,1.0,1.0,6
2017,11,7.0,10.0,4.0,1.0,2.0,6
2017,12,8.0,5.0,7.0,1.0,0.0,6
2018,1,4.0,4.0,7.0,3.0,0.0,6
2018,2,2.0,2.0,0.0,0.0,0.0,6
2018,3,2.0,5.0,4.0,0.0,2.0,6
2018,4,6.0,4.0,3.0,2.0,0.0,6
2018,5,11.0,9.0,10.0,1.0,6.0,6
2018,6,7.0,3.0,12.0,0.0,2.0,6
2018,7,8.0,5.0,7.0,1.0,2.0,6
2018,8,11.0,3.0,4.0,0.0,3.0,6
2018,9,2.0,4.0,2.0,4.0,0.0,6
2018,10,1.0,2.0,2.0,3.0,4.0,6
2018,11,6.0,1.0,4.0,2.0,1.0,6
2018,12,10.0,12.0,4.0,8.0,1.0,6
2019,1,6.0,9.0,6.0,1.0,0.0,6
2019,2,3.0,1.0,2.0,1.0,0.0,6
2019,3,2.0,6.0,2.0,1.0,2.0,6
2019,4,8.0,8.0,5.0,0.0,0.0,6
2019,5,4.0,6.0,6.0,0.0,7.0,6
2019,6,5.0,2.0,5.0,0.0,0.0,6
2019,7,8.0,8.0,3.0,0.0,1.0,6
2019,8,4.0,9.0,1.0,0.0,2.0,6
2019,9,5.0,7.0,2.0,2.0,0.0,6
2019,10,6.0,12.0,4.0,1.0,0.0,6
2019,11,2.0,7.0,3.0,2.0,0.0,6
2019,12,5.0,10.0,3.0,0.0,1.0,6
2020,1,1.0,5.0,2.0,0.0,1.0,6
2020,2,3.0,2.0,5.0,0.0,1.0,6
2020,3,2.0,7.0,1.0,1.0,0.0,6
2020,4,4.0,9.0,3.0,0.0,2.0,6
2020,5,7.0,16.0,4.0,2.0,1.0,6
2020,6,16.0,14.0,4.0,5.0,5.0,6
2020,7,9.0,11.0,4.0,2.0,4.0,6
2020,8,8.0,11.0,1.0,2.0,1.0,6
2020,9,7.0,15.0,3.0,1.0,1.0,6
2020,10,6.0,7.0,2.0,0.0,3.0,6
2020,11,6.0,5.0,7.0,0.0,0.0,6
2020,12,4.0,7.0,4.0,0.0,1.0,6
2021,1,6.0,8.0,4.0,0.0,0.0,6
2021,2,4.0,6.0,1.0,0.0,1.0,6
2021,3,5.0,12.0,1.0,0.0,4.0,6
2021,4,3.0,12.0,4.0,0.0,2.0,6
2021,5,2.0,8.0,1.0,0.0,2.0,6
2021,6,2.0,5.0,3.0,0.0,0.0,6
2021,7,4.0,8.0,2.0,0.0,1.0,6
2021,8,5.0,7.0,8.0,0.0,4.0,6
2021,9,4.0,2.0,2.0,0.0,3.0,6
2021,10,3.0,9.0,3.0,0.0,0.0,6
2021,11,5.0,7.0,3.0,0.0,2.0,6
2021,12,7.0,8.0,5.0,0.0,3.0,6
2022,1,9.0,4.0,7.0,0.0,1.0,6
2022,2,0.0,2.0,1.0,0.0,0.0,6
2022,3,2.0,3.0,4.0,0.0,0.0,6
2012,7,9.0,5.0,9.0,8.0,4.0,7
2012,8,17.0,10.0,3.0,7.0,20.0,7
2012,9,14.0,9.0,14.0,11.0,13.0,7
2012,10,11.0,11.0,8.0,11.0,12.0,7
2012,11,22.0,17.0,17.0,13.0,26.0,7
2012,12,36.0,27.0,6.0,14.0,26.0,7
2013,1,21.0,20.0,11.0,11.0,22.0,7
2013,2,11.0,12.0,5.0,12.0,11.0,7
2013,3,14.0,12.0,7.0,38.0,18.0,7
2013,4,11.0,14.0,11.0,21.0,25.0,7
2013,5,18.0,21.0,13.0,25.0,25.0,7
2013,6,18.0,29.0,13.0,22.0,27.0,7
2013,7,14.0,14.0,16.0,14.0,25.0,7
2013,8,17.0,11.0,18.0,12.0,18.0,7
2013,9,9.0,10.0,9.0,16.0,14.0,7
2013,10,12.0,15.0,6.0,19.0,22.0,7
2013,11,19.0,17.0,4.0,9.0,13.0,7
2013,12,23.0,21.0,12.0,19.0,8.0,7
2014,1,9.0,11.0,2.0,16.0,14.0,7
2014,2,8.0,6.0,7.0,1.0,8.0,7
2014,3,6.0,11.0,6.0,9.0,9.0,7
2014,4,15.0,11.0,8.0,13.0,9.0,7
2014,5,5.0,6.0,10.0,8.0,9.0,7
2014,6,8.0,12.0,5.0,11.0,7.0,7
2014,7,13.0,8.0,4.0,8.0,9.0,7
2014,8,14.0,7.0,2.0,16.0,5.0,7
2014,9,8.0,12.0,9.0,8.0,10.0,7
2014,10,8.0,3.0,4.0,8.0,3.0,7
2014,11,7.0,7.0,5.0,11.0,13.0,7
2014,12,6.0,10.0,16.0,13.0,8.0,7
2015,1,10.0,7.0,6.0,8.0,4.0,7
2015,2,8.0,7.0,3.0,4.0,7.0,7
2015,3,8.0,4.0,10.0,6.0,3.0,7
2015,4,21.0,5.0,8.0,13.0,7.0,7
2015,5,10.0,7.0,3.0,14.0,2.0,7
2015,6,5.0,5.0,2.0,11.0,5.0,7
2015,7,7.0,1.0,3.0,2.0,6.0,7
2015,8,7.0,3.0,4.0,4.0,2.0,7
2015,9,6.0,9.0,0.0,6.0,5.0,7
2015,10,6.0,0.0,5.0,8.0,5.0,7
2015,11,4.0,1.0,0.0,3.0,0.0,7
2015,12,4.0,6.0,3.0,4.0,1.0,7
2016,1,9.0,6.0,1.0,7.0,5.0,7
2016,2,2.0,4.0,1.0,0.0,3.0,7
2016,3,3.0,2.0,5.0,5.0,3.0,7
2016,4,9.0,5.0,2.0,4.0,4.0,7
2016,5,5.0,5.0,3.0,9.0,2.0,7
2016,6,5.0,9.0,1.0,2.0,6.0,7
2016,7,4.0,4.0,1.0,5.0,3.0,7
2016,8,4.0,2.0,5.0,6.0,3.0,7
2016,9,2.0,2.0,0.0,2.0,2.0,7
2016,10,3.0,6.0,3.0,4.0,5.0,7
2016,11,7.0,3.0,6.0,4.0,2.0,7
2016,12,6.0,5.0,7.0,16.0,2.0,7
2017,1,2.0,1.0,2.0,11.0,3.0,7
2017,2,5.0,4.0,3.0,6.0,2.0,7
2017,3,9.0,11.0,1.0,16.0,2.0,7
2017,4,5.0,2.0,4.0,10.0,4.0,7
2017,5,6.0,7.0,3.0,6.0,4.0,7
2017,6,12.0,4.0,3.0,10.0,3.0,7
2017,7,9.0,6.0,6.0,6.0,1.0,7
2017,8,6.0,4.0,7.0,6.0,6.0,7
2017,9,6.0,7.0,4.0,5.0,5.0,7
2017,10,8.0,6.0,14.0,5.0,7.0,7
2017,11,5.0,5.0,6.0,10.0,5.0,7
2017,12,3.0,4.0,7.0,5.0,1.0,7
2018,1,11.0,7.0,6.0,2.0,5.0,7
2018,2,2.0,5.0,2.0,5.0,1.0,7
2018,3,6.0,4.0,10.0,3.0,3.0,7
2018,4,5.0,2.0,12.0,6.0,4.0,7
2018,5,6.0,2.0,6.0,6.0,7.0,7
2018,6,4.0,7.0,6.0,3.0,0.0,7
2018,7,9.0,5.0,5.0,7.0,2.0,7
2018,8,4.0,3.0,0.0,4.0,6.0,7
2018,9,10.0,10.0,3.0,12.0,1.0,7
2018,10,5.0,2.0,3.0,3.0,3.0,7
2018,11,2.0,3.0,7.0,2.0,1.0,7
2018,12,7.0,3.0,5.0,6.0,0.0,7
2019,1,16.0,5.0,2.0,10.0,2.0,7
2019,2,4.0,0.0,2.0,6.0,0.0,7
2019,3,10.0,5.0,9.0,10.0,6.0,7
2019,4,14.0,3.0,5.0,1.0,4.0,7
2019,5,11.0,8.0,8.0,5.0,2.0,7
2019,6,5.0,0.0,6.0,12.0,2.0,7
2019,7,7.0,6.0,4.0,4.0,5.0,7
2019,8,5.0,5.0,5.0,3.0,2.0,7
2019,9,7.0,2.0,4.0,6.0,3.0,7
2019,10,13.0,7.0,2.0,3.0,3.0,7
2019,11,8.0,5.0,3.0,9.0,0.0,7
2019,12,5.0,1.0,1.0,4.0,5.0,7
2020,1,5.0,4.0,1.0,6.0,1.0,7
2020,2,3.0,2.0,4.0,12.0,4.0,7
2020,3,11.0,10.0,2.0,11.0,1.0,7
2020,4,21.0,6.0,10.0,10.0,8.0,7
2020,5,12.0,11.0,5.0,7.0,3.0,7
2020,6,9.0,10.0,3.0,8.0,5.0,7
